device_id,event_time,value
device_11,2026-04-22T06:05:55.275407,54.49
device_11,2026-04-22T06:04:55.275407,54.45
device_11,2026-04-22T06:03:55.275407,56.55
device_11,2026-04-22T06:02:55.275407,53.16
device_11,2026-04-22T06:01:55.275407,55.72
device_11,2026-04-22T06:00:55.275407,59.05
device_11,2026-04-22T05:59:55.275407,56.21
device_11,2026-04-22T05:58:55.275407,48.02
device_11,2026-04-22T05:57:55.275407,49.84
device_11,2026-04-22T05:56:55.275407,58.88
device_11,2026-04-22T05:55:55.275407,53.56
device_11,2026-04-22T05:54:55.275407,51.31
device_11,2026-04-22T05:53:55.275407,55.64
device_11,2026-04-22T05:52:55.275407,53.91
device_11,2026-04-22T05:51:55.275407,61.56
device_11,2026-04-22T05:50:55.275407,52.28
device_11,2026-04-22T05:49:55.275407,60.78
device_11,2026-04-22T05:48:55.275407,48.61
device_12,2026-04-22T06:37:55.275407,53.13
device_12,2026-04-22T06:36:55.275407,54.16
device_12,2026-04-22T06:35:55.275407,53.95
device_12,2026-04-22T06:34:55.275407,54.0
device_12,2026-04-22T06:33:55.275407,63.74
device_12,2026-04-22T06:32:55.275407,54.72
device_12,2026-04-22T06:31:55.275407,55.36
device_12,2026-04-22T06:30:55.275407,51.88
device_12,2026-04-22T06:29:55.275407,61.57
device_12,2026-04-22T06:28:55.275407,53.37
device_12,2026-04-22T06:27:55.275407,52.08
device_12,2026-04-22T06:26:55.275407,59.67
device_12,2026-04-22T06:25:55.275407,53.46
device_12,2026-04-22T06:24:55.275407,47.13
device_12,2026-04-22T06:23:55.275407,56.29
device_12,2026-04-22T06:22:55.275407,53.83
device_12,2026-04-22T06:21:55.275407,57.43
device_12,2026-04-22T06:20:55.275407,58.33
device_12,2026-04-22T06:19:55.275407,62.63
device_12,2026-04-22T06:18:55.275407,54.81
device_12,2026-04-22T06:17:55.275407,52.37
device_12,2026-04-22T06:16:55.275407,54.33
device_12,2026-04-22T06:15:55.275407,61.95
device_12,2026-04-22T06:14:55.275407,47.85
device_12,2026-04-22T06:13:55.275407,52.42
device_12,2026-04-22T06:12:55.275407,45.41
device_12,2026-04-22T06:11:55.275407,51.74
device_12,2026-04-22T06:10:55.275407,52.79
device_12,2026-04-22T06:09:55.275407,52.12
device_12,2026-04-22T06:08:55.275407,58.3
device_12,2026-04-22T06:07:55.275407,49.44
device_12,2026-04-22T06:06:55.275407,56.04
device_12,2026-04-22T06:05:55.275407,51.15
device_12,2026-04-22T06:04:55.275407,56.67
device_12,2026-04-22T06:03:55.275407,52.34
device_12,2026-04-22T06:02:55.275407,55.45
device_12,2026-04-22T06:01:55.275407,50.22
device_12,2026-04-22T06:00:55.275407,55.32
device_12,2026-04-22T05:59:55.275407,49.53
device_12,2026-04-22T05:58:55.275407,49.78
device_12,2026-04-22T05:57:55.275407,53.17
device_12,2026-04-22T05:56:55.275407,53.48
device_12,2026-04-22T05:55:55.275407,60.12
device_12,2026-04-22T05:54:55.275407,54.41
device_12,2026-04-22T05:53:55.275407,53.31
device_12,2026-04-22T05:52:55.275407,54.52
device_12,2026-04-22T05:51:55.275407,59.33
device_12,2026-04-22T05:50:55.275407,53.8
device_12,2026-04-22T05:49:55.275407,61.72
device_12,2026-04-22T05:48:55.275407,56.67
device_13,2026-04-22T06:37:55.275407,55.67
device_13,2026-04-22T06:36:55.275407,48.91
device_13,2026-04-22T06:35:55.275407,54.86
device_13,2026-04-22T06:34:55.275407,53.21
device_13,2026-04-22T06:33:55.275407,54.57
device_13,2026-04-22T06:32:55.275407,59.82
device_13,2026-04-22T06:31:55.275407,52.27
device_13,2026-04-22T06:30:55.275407,48.96
device_13,2026-04-22T06:29:55.275407,53.1
device_13,2026-04-22T06:28:55.275407,59.58
device_13,2026-04-22T06:27:55.275407,56.49
device_13,2026-04-22T06:26:55.275407,52.91
device_13,2026-04-22T06:25:55.275407,51.83
device_13,2026-04-22T06:24:55.275407,56.02
device_13,2026-04-22T06:23:55.275407,55.88
device_13,2026-04-22T06:22:55.275407,56.55
device_13,2026-04-22T06:21:55.275407,53.31
device_13,2026-04-22T06:20:55.275407,52.71
device_13,2026-04-22T06:19:55.275407,52.61
device_13,2026-04-22T06:18:55.275407,56.6
device_13,2026-04-22T06:17:55.275407,55.7
device_13,2026-04-22T06:16:55.275407,58.77
device_13,2026-04-22T06:15:55.275407,56.44
device_13,2026-04-22T06:14:55.275407,56.3
device_13,2026-04-22T06:13:55.275407,54.89
device_13,2026-04-22T06:12:55.275407,52.98
device_13,2026-04-22T06:11:55.275407,50.53
device_13,2026-04-22T06:10:55.275407,51.56
device_13,2026-04-22T06:09:55.275407,56.54
device_13,2026-04-22T06:08:55.275407,51.27
device_13,2026-04-22T06:07:55.275407,49.69
device_13,2026-04-22T06:06:55.275407,60.55
device_13,2026-04-22T06:05:55.275407,55.82
device_13,2026-04-22T06:04:55.275407,60.7
device_13,2026-04-22T06:03:55.275407,55.27
device_13,2026-04-22T06:02:55.275407,53.36
device_13,2026-04-22T06:01:55.275407,53.95
device_13,2026-04-22T06:00:55.275407,53.75
device_13,2026-04-22T05:59:55.275407,47.45
device_13,2026-04-22T05:58:55.275407,50.46
device_13,2026-04-22T05:57:55.275407,53.83
device_13,2026-04-22T05:56:55.275407,47.71
device_13,2026-04-22T05:55:55.275407,54.65
device_13,2026-04-22T05:54:55.275407,54.45
device_13,2026-04-22T05:53:55.275407,56.14
device_13,2026-04-22T05:52:55.275407,51.06
device_13,2026-04-22T05:51:55.275407,54.73
device_13,2026-04-22T05:50:55.275407,53.71
device_13,2026-04-22T05:49:55.275407,58.33
device_13,2026-04-22T05:48:55.275407,49.02
device_14,2026-04-22T06:37:55.275407,54.69
device_14,2026-04-22T06:36:55.275407,56.91
device_14,2026-04-22T06:35:55.275407,57.23
device_14,2026-04-22T06:34:55.275407,55.72
device_14,2026-04-22T06:33:55.275407,58.51
device_14,2026-04-22T06:32:55.275407,59.79
device_14,2026-04-22T06:31:55.275407,57.47
device_14,2026-04-22T06:30:55.275407,54.84
device_14,2026-04-22T06:29:55.275407,52.28
device_14,2026-04-22T06:28:55.275407,57.78
device_14,2026-04-22T06:27:55.275407,50.43
device_14,2026-04-22T06:26:55.275407,61.12
device_14,2026-04-22T06:25:55.275407,48.84
device_14,2026-04-22T06:24:55.275407,55.13
device_14,2026-04-22T06:23:55.275407,50.52
device_14,2026-04-22T06:22:55.275407,54.72
device_14,2026-04-22T06:21:55.275407,59.79
device_14,2026-04-22T06:20:55.275407,48.19
device_14,2026-04-22T06:19:55.275407,57.6
device_14,2026-04-22T06:18:55.275407,57.37
device_14,2026-04-22T06:17:55.275407,52.26
device_14,2026-04-22T06:16:55.275407,60.86
device_14,2026-04-22T06:15:55.275407,61.66
device_14,2026-04-22T06:14:55.275407,52.17
device_14,2026-04-22T06:13:55.275407,56.56
device_14,2026-04-22T06:12:55.275407,63.33
device_14,2026-04-22T06:11:55.275407,51.13
device_14,2026-04-22T06:10:55.275407,48.19
device_14,2026-04-22T06:09:55.275407,57.75
device_14,2026-04-22T06:08:55.275407,60.76
device_14,2026-04-22T06:07:55.275407,54.69
device_14,2026-04-22T06:06:55.275407,53.59
device_14,2026-04-22T06:05:55.275407,58.23
device_14,2026-04-22T06:04:55.275407,53.44
device_14,2026-04-22T06:03:55.275407,62.63
device_14,2026-04-22T06:02:55.275407,49.0
device_14,2026-04-22T06:01:55.275407,59.96
device_14,2026-04-22T06:00:55.275407,53.76
device_14,2026-04-22T05:59:55.275407,52.55
device_14,2026-04-22T05:58:55.275407,55.13
device_14,2026-04-22T05:57:55.275407,64.73
device_14,2026-04-22T05:56:55.275407,58.23
device_14,2026-04-22T05:55:55.275407,52.34
device_14,2026-04-22T05:54:55.275407,52.53
device_14,2026-04-22T05:53:55.275407,57.04
device_14,2026-04-22T05:52:55.275407,53.15
device_14,2026-04-22T05:51:55.275407,54.24
device_14,2026-04-22T05:50:55.275407,62.05
device_14,2026-04-22T05:49:55.275407,55.34
device_14,2026-04-22T05:48:55.275407,58.11
device_15,2026-04-22T06:37:55.275407,54.93
device_15,2026-04-22T06:36:55.275407,53.25
device_15,2026-04-22T06:35:55.275407,58.82
device_15,2026-04-22T06:34:55.275407,60.37
device_15,2026-04-22T06:33:55.275407,54.85
device_15,2026-04-22T06:32:55.275407,51.39
device_15,2026-04-22T06:31:55.275407,52.35
device_15,2026-04-22T06:30:55.275407,59.71
device_15,2026-04-22T06:29:55.275407,52.76
device_15,2026-04-22T06:28:55.275407,56.06
device_15,2026-04-22T06:27:55.275407,51.58
device_15,2026-04-22T06:26:55.275407,54.21
device_15,2026-04-22T06:25:55.275407,52.08
device_15,2026-04-22T06:24:55.275407,56.16
device_15,2026-04-22T06:23:55.275407,47.96
device_15,2026-04-22T06:22:55.275407,49.91
device_15,2026-04-22T06:21:55.275407,53.88
device_15,2026-04-22T06:20:55.275407,61.37
device_15,2026-04-22T06:19:55.275407,48.41
device_15,2026-04-22T06:18:55.275407,47.84
device_15,2026-04-22T06:17:55.275407,55.63
device_15,2026-04-22T06:16:55.275407,51.58
device_15,2026-04-22T06:15:55.275407,58.04
device_15,2026-04-22T06:14:55.275407,53.84
device_15,2026-04-22T06:13:55.275407,59.01
device_15,2026-04-22T06:12:55.275407,55.72
device_15,2026-04-22T06:11:55.275407,53.77
device_15,2026-04-22T06:10:55.275407,59.34
device_15,2026-04-22T06:09:55.275407,61.51
device_15,2026-04-22T06:08:55.275407,58.3
device_15,2026-04-22T06:07:55.275407,53.9
device_15,2026-04-22T06:06:55.275407,62.1
device_15,2026-04-22T06:05:55.275407,58.14
device_15,2026-04-22T06:04:55.275407,56.73
device_15,2026-04-22T06:03:55.275407,58.79
device_15,2026-04-22T06:02:55.275407,53.5
device_15,2026-04-22T06:01:55.275407,58.66
device_15,2026-04-22T06:00:55.275407,58.43
device_15,2026-04-22T05:59:55.275407,55.43
device_15,2026-04-22T05:58:55.275407,52.63
device_15,2026-04-22T05:57:55.275407,60.95
device_15,2026-04-22T05:56:55.275407,56.09
device_15,2026-04-22T05:55:55.275407,59.36
device_15,2026-04-22T05:54:55.275407,51.66
device_15,2026-04-22T05:53:55.275407,56.62
device_15,2026-04-22T05:52:55.275407,48.57
device_15,2026-04-22T05:51:55.275407,52.57
device_15,2026-04-22T05:50:55.275407,53.19
device_15,2026-04-22T05:49:55.275407,62.09
device_15,2026-04-22T05:48:55.275407,53.86
device_16,2026-04-22T06:37:55.275407,58.88
device_16,2026-04-22T06:36:55.275407,54.81
device_16,2026-04-22T06:35:55.275407,56.03
device_16,2026-04-22T06:34:55.275407,54.0
device_16,2026-04-22T06:33:55.275407,52.39
device_16,2026-04-22T06:32:55.275407,55.69
device_16,2026-04-22T06:31:55.275407,55.7
device_16,2026-04-22T06:30:55.275407,55.7
device_16,2026-04-22T06:29:55.275407,57.58
device_16,2026-04-22T06:28:55.275407,58.74
device_16,2026-04-22T06:27:55.275407,52.85
device_16,2026-04-22T06:26:55.275407,62.54
device_16,2026-04-22T06:25:55.275407,55.2
device_16,2026-04-22T06:24:55.275407,56.67
device_16,2026-04-22T06:23:55.275407,60.97
device_16,2026-04-22T06:22:55.275407,52.31
device_16,2026-04-22T06:21:55.275407,62.16
device_16,2026-04-22T06:20:55.275407,54.93
device_16,2026-04-22T06:19:55.275407,47.65
device_16,2026-04-22T06:18:55.275407,59.38
device_16,2026-04-22T06:17:55.275407,52.32
device_16,2026-04-22T06:16:55.275407,59.07
device_16,2026-04-22T06:15:55.275407,60.26
device_16,2026-04-22T06:14:55.275407,59.27
device_16,2026-04-22T06:13:55.275407,52.39
device_16,2026-04-22T06:12:55.275407,56.69
device_16,2026-04-22T06:11:55.275407,57.64
device_16,2026-04-22T06:10:55.275407,48.33
device_16,2026-04-22T06:09:55.275407,56.16
device_16,2026-04-22T06:08:55.275407,57.34
device_16,2026-04-22T06:07:55.275407,50.18
device_16,2026-04-22T06:06:55.275407,51.45
device_16,2026-04-22T06:05:55.275407,49.63
device_16,2026-04-22T06:04:55.275407,53.75
device_16,2026-04-22T06:03:55.275407,46.97
device_16,2026-04-22T06:02:55.275407,53.73
device_16,2026-04-22T06:01:55.275407,64.55
device_16,2026-04-22T06:00:55.275407,54.59
device_16,2026-04-22T05:59:55.275407,62.27
device_16,2026-04-22T05:58:55.275407,53.54
device_16,2026-04-22T05:57:55.275407,52.18
device_16,2026-04-22T05:56:55.275407,55.56
device_16,2026-04-22T05:55:55.275407,56.46
device_16,2026-04-22T05:54:55.275407,57.87
device_16,2026-04-22T05:53:55.275407,54.65
device_16,2026-04-22T05:52:55.275407,60.45
device_16,2026-04-22T05:51:55.275407,48.65
device_16,2026-04-22T05:50:55.275407,51.86
device_16,2026-04-22T05:49:55.275407,58.12
device_16,2026-04-22T05:48:55.275407,55.24
device_17,2026-04-22T06:37:55.275407,52.28
device_17,2026-04-22T06:36:55.275407,53.5
device_17,2026-04-22T06:35:55.275407,50.78
device_17,2026-04-22T06:34:55.275407,58.25
device_17,2026-04-22T06:33:55.275407,50.16
device_17,2026-04-22T06:32:55.275407,53.77
device_17,2026-04-22T06:31:55.275407,61.18
device_17,2026-04-22T06:30:55.275407,60.41
device_17,2026-04-22T06:29:55.275407,54.72
device_17,2026-04-22T06:28:55.275407,53.08
device_17,2026-04-22T06:27:55.275407,55.08
device_17,2026-04-22T06:26:55.275407,52.07
device_17,2026-04-22T06:25:55.275407,59.34
device_17,2026-04-22T06:24:55.275407,56.77
device_17,2026-04-22T06:23:55.275407,49.38
device_17,2026-04-22T06:22:55.275407,54.19
device_17,2026-04-22T06:21:55.275407,64.23
device_17,2026-04-22T06:20:55.275407,52.3
device_17,2026-04-22T06:19:55.275407,55.52
device_17,2026-04-22T06:18:55.275407,49.47
device_17,2026-04-22T06:17:55.275407,53.87
device_17,2026-04-22T06:16:55.275407,57.9
device_17,2026-04-22T06:15:55.275407,49.76
device_17,2026-04-22T06:14:55.275407,51.07
device_17,2026-04-22T06:13:55.275407,55.99
device_17,2026-04-22T06:12:55.275407,56.87
device_17,2026-04-22T06:11:55.275407,46.91
device_17,2026-04-22T06:10:55.275407,54.28
device_17,2026-04-22T06:09:55.275407,55.69
device_17,2026-04-22T06:08:55.275407,55.16
device_17,2026-04-22T06:07:55.275407,58.59
device_17,2026-04-22T06:06:55.275407,51.74
device_17,2026-04-22T06:05:55.275407,56.84
device_17,2026-04-22T06:04:55.275407,54.85
device_17,2026-04-22T06:03:55.275407,53.93
device_17,2026-04-22T06:02:55.275407,59.65
device_17,2026-04-22T06:01:55.275407,51.25
device_17,2026-04-22T06:00:55.275407,57.6
device_17,2026-04-22T05:59:55.275407,57.54
device_17,2026-04-22T05:58:55.275407,52.98
device_17,2026-04-22T05:57:55.275407,49.23
device_17,2026-04-22T05:56:55.275407,58.28
device_17,2026-04-22T05:55:55.275407,54.01
device_17,2026-04-22T05:54:55.275407,52.37
device_17,2026-04-22T05:53:55.275407,56.45
device_17,2026-04-22T05:52:55.275407,47.51
device_17,2026-04-22T05:51:55.275407,46.11
device_17,2026-04-22T05:50:55.275407,55.29
device_17,2026-04-22T05:49:55.275407,59.04
device_17,2026-04-22T05:48:55.275407,48.76
device_18,2026-04-22T06:37:55.275407,58.41
device_18,2026-04-22T06:36:55.275407,56.7
device_18,2026-04-22T06:35:55.275407,52.1
device_18,2026-04-22T06:34:55.275407,52.01
device_18,2026-04-22T06:33:55.275407,56.36
device_18,2026-04-22T06:32:55.275407,52.09
device_18,2026-04-22T06:31:55.275407,54.89
device_18,2026-04-22T06:30:55.275407,58.12
device_18,2026-04-22T06:29:55.275407,61.07
device_18,2026-04-22T06:28:55.275407,46.81
device_18,2026-04-22T06:27:55.275407,58.76
device_18,2026-04-22T06:26:55.275407,56.79
device_18,2026-04-22T06:25:55.275407,59.8
device_18,2026-04-22T06:24:55.275407,55.85
device_18,2026-04-22T06:23:55.275407,58.7
device_18,2026-04-22T06:22:55.275407,57.93
device_18,2026-04-22T06:21:55.275407,54.32
device_18,2026-04-22T06:20:55.275407,47.68
device_18,2026-04-22T06:19:55.275407,55.23
device_18,2026-04-22T06:18:55.275407,52.92
device_18,2026-04-22T06:17:55.275407,57.17
device_18,2026-04-22T06:16:55.275407,53.79
device_18,2026-04-22T06:15:55.275407,53.65
device_18,2026-04-22T06:14:55.275407,61.46
device_18,2026-04-22T06:13:55.275407,57.38
device_18,2026-04-22T06:12:55.275407,61.78
device_18,2026-04-22T06:11:55.275407,56.03
device_18,2026-04-22T06:10:55.275407,47.32
device_18,2026-04-22T06:09:55.275407,57.5
device_18,2026-04-22T06:08:55.275407,59.43
device_18,2026-04-22T06:07:55.275407,45.51
device_18,2026-04-22T06:06:55.275407,49.12
device_18,2026-04-22T06:05:55.275407,54.58
device_18,2026-04-22T06:04:55.275407,55.75
device_18,2026-04-22T06:03:55.275407,56.03
device_18,2026-04-22T06:02:55.275407,50.47
device_18,2026-04-22T06:01:55.275407,47.25
device_18,2026-04-22T06:00:55.275407,54.22
device_18,2026-04-22T05:59:55.275407,57.36
device_18,2026-04-22T05:58:55.275407,50.92
device_18,2026-04-22T05:57:55.275407,54.45
device_18,2026-04-22T05:56:55.275407,58.67
device_18,2026-04-22T05:55:55.275407,56.07
device_18,2026-04-22T05:54:55.275407,50.93
device_18,2026-04-22T05:53:55.275407,60.52
device_18,2026-04-22T05:52:55.275407,47.29
device_18,2026-04-22T05:51:55.275407,53.26
device_18,2026-04-22T05:50:55.275407,59.05
device_18,2026-04-22T05:49:55.275407,53.41
device_18,2026-04-22T05:48:55.275407,58.5
device_19,2026-04-22T06:37:55.275407,59.64
device_19,2026-04-22T06:36:55.275407,60.1
device_19,2026-04-22T06:35:55.275407,50.39
device_19,2026-04-22T06:34:55.275407,50.14
device_19,2026-04-22T06:33:55.275407,54.82
device_19,2026-04-22T06:32:55.275407,51.41
device_19,2026-04-22T06:31:55.275407,52.27
device_19,2026-04-22T06:30:55.275407,64.44
device_19,2026-04-22T06:29:55.275407,63.23
device_19,2026-04-22T06:28:55.275407,48.31
device_19,2026-04-22T06:27:55.275407,51.65
device_19,2026-04-22T06:26:55.275407,59.82
device_19,2026-04-22T06:25:55.275407,56.16
device_19,2026-04-22T06:24:55.275407,47.07
device_19,2026-04-22T06:23:55.275407,54.28
device_19,2026-04-22T06:22:55.275407,53.51
device_19,2026-04-22T06:21:55.275407,57.38
device_19,2026-04-22T06:20:55.275407,54.44
device_19,2026-04-22T06:19:55.275407,49.47
device_19,2026-04-22T06:18:55.275407,52.23
device_19,2026-04-22T06:17:55.275407,54.78
device_19,2026-04-22T06:16:55.275407,51.13
device_19,2026-04-22T06:15:55.275407,54.94
device_19,2026-04-22T06:14:55.275407,48.09
device_19,2026-04-22T06:13:55.275407,53.25
device_19,2026-04-22T06:12:55.275407,57.25
device_19,2026-04-22T06:11:55.275407,49.15
device_19,2026-04-22T06:10:55.275407,58.49
device_19,2026-04-22T06:09:55.275407,58.31
device_19,2026-04-22T06:08:55.275407,50.91
device_19,2026-04-22T06:07:55.275407,60.85
device_19,2026-04-22T06:06:55.275407,55.88
device_19,2026-04-22T06:05:55.275407,60.65
device_19,2026-04-22T06:04:55.275407,54.95
device_19,2026-04-22T06:03:55.275407,50.79
device_19,2026-04-22T06:02:55.275407,54.32
device_19,2026-04-22T06:01:55.275407,60.77
device_19,2026-04-22T06:00:55.275407,54.27
device_19,2026-04-22T05:59:55.275407,54.49
device_19,2026-04-22T05:58:55.275407,54.71
device_19,2026-04-22T05:57:55.275407,52.59
device_19,2026-04-22T05:56:55.275407,46.13
device_19,2026-04-22T05:55:55.275407,48.22
device_19,2026-04-22T05:54:55.275407,53.54
device_19,2026-04-22T05:53:55.275407,57.23
device_19,2026-04-22T05:52:55.275407,55.0
device_19,2026-04-22T05:51:55.275407,57.23
device_19,2026-04-22T05:50:55.275407,59.57
device_19,2026-04-22T05:49:55.275407,48.71
device_19,2026-04-22T05:48:55.275407,55.04
device_20,2026-04-22T06:37:55.275407,58.89
device_20,2026-04-22T06:36:55.275407,51.4
device_20,2026-04-22T06:35:55.275407,57.26
device_20,2026-04-22T06:34:55.275407,48.59
device_20,2026-04-22T06:33:55.275407,45.79
device_20,2026-04-22T06:32:55.275407,55.35
device_20,2026-04-22T06:31:55.275407,58.52
device_20,2026-04-22T06:30:55.275407,58.99
device_20,2026-04-22T06:29:55.275407,56.92
device_20,2026-04-22T06:28:55.275407,52.06
device_20,2026-04-22T06:27:55.275407,57.43
device_20,2026-04-22T06:26:55.275407,58.02
device_20,2026-04-22T06:25:55.275407,56.1
device_20,2026-04-22T06:24:55.275407,53.19
device_20,2026-04-22T06:23:55.275407,54.91
device_20,2026-04-22T06:22:55.275407,50.7
device_20,2026-04-22T06:21:55.275407,50.53
device_20,2026-04-22T06:20:55.275407,59.95
device_20,2026-04-22T06:19:55.275407,50.19
device_20,2026-04-22T06:18:55.275407,59.41
device_20,2026-04-22T06:17:55.275407,52.59
device_20,2026-04-22T06:16:55.275407,50.85
device_20,2026-04-22T06:15:55.275407,50.83
device_20,2026-04-22T06:14:55.275407,56.04
device_20,2026-04-22T06:13:55.275407,63.61
device_20,2026-04-22T06:12:55.275407,55.58
device_20,2026-04-22T06:11:55.275407,57.03
device_20,2026-04-22T06:10:55.275407,53.95
device_20,2026-04-22T06:09:55.275407,56.87
device_20,2026-04-22T06:08:55.275407,54.12
device_20,2026-04-22T06:07:55.275407,55.73
device_20,2026-04-22T06:06:55.275407,52.6
device_20,2026-04-22T06:05:55.275407,51.2
device_20,2026-04-22T06:04:55.275407,57.88
device_20,2026-04-22T06:03:55.275407,49.29
device_20,2026-04-22T06:02:55.275407,52.05
